id,datetime_utc,n,year,day_of_year,hour,temp_c,precipitation_m,solar_radiation_w_per_m2,wind_speed_m_per_s,vpd_kPa,ten_hr_dead_fuel_moisture_pct,naf,Event,weather_file,idx
64121,2015-09-27T16:00:00Z,0,2015,270,16,17.397,1.7347e-18,94.334,1.3995,1.2836,8.8601,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T17:00:00Z,0,2015,270,17,22.549,1.7347e-18,279.91,0.69787,2.0865,6.2974,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T18:00:00Z,0,2015,270,18,24.064,1.7347e-18,458.42,1.5415,2.2594,6.4319,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T19:00:00Z,0,2015,270,19,24.337,1.7347e-18,599.32,1.8227,2.2979,5.2843,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T20:00:00Z,0,2015,270,20,25.112,1.7347e-18,675.18,2.1511,2.3759,5.4225,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T21:00:00Z,0,2015,270,21,25.366,1.7347e-18,687.75,2.5777,2.4014,5.4705,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T22:00:00Z,0,2015,270,22,26.483,1.7347e-18,683.03,2.471,2.7695,3.9889,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T23:00:00Z,0,2015,270,23,25.509,1.7347e-18,581.67,1.9851,2.4945,4.5833,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T00:00:00Z,0,2015,270,24,25.456,1.7347e-18,483.43,1.7759,2.4334,6.5243,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T01:00:00Z,0,2015,271,1,24.499,1.7347e-18,313.12,1.5998000000000001,2.2553,6.8413,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T02:00:00Z,0,2015,271,2,23.785,1.7347e-18,142.05,1.1061,2.1122,7.2009,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T03:00:00Z,0,2015,271,3,23.404,1.7347e-18,26.023,1.2144,2.1124,6.8724,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T04:00:00Z,0,2015,271,4,19.249,1.7347e-18,0,0.65283,1.3824,9.3422,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T05:00:00Z,0,2015,271,5,18.664,1.7347e-18,0,1.0095,1.2641,10.014,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T06:00:00Z,0,2015,271,6,17.756,1.7347e-18,0,1.1628,1.118,10.808,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T07:00:00Z,0,2015,271,7,16.123,1.7347e-18,0,1.0958,0.98287,11.142,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T08:00:00Z,0,2015,271,8,15.76,1.7347e-18,0,0.91344,0.96474,11.105,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T09:00:00Z,0,2015,271,9,15.826,1.7347e-18,0,1.0647,0.95321,11.28,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T10:00:00Z,0,2015,271,10,15.436,1.7347e-18,0,1.0864,0.93847,11.191,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T11:00:00Z,0,2015,271,11,14.486,1.7347e-18,0,1.6884,0.86162,11.485,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T12:00:00Z,0,2015,271,12,13.737,1.7347e-18,0,1.026,0.82282,11.483,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T13:00:00Z,0,2015,271,13,13.778,1.7347e-18,0,1.3101,0.84244,11.256,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T14:00:00Z,0,2015,271,14,13.854,1.7347e-18,0,1.6824,0.86041,11.075,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T15:00:00Z,0,2015,271,15,13.949,1.7347e-18,0.54752,0.91209,0.91021,10.502,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T16:00:00Z,0,2015,271,16,16.376,1.7347e-18,52.739,0.91828,1.2941,7.8974,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T17:00:00Z,0,2015,271,17,20.304,1.7347e-18,155.61,0.51811,1.7254,7.1691,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T18:00:00Z,0,2015,271,18,21.718,1.7347e-18,296.29,1.1349,2.079,5.5746,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T19:00:00Z,0,2015,271,19,22.913,1.7347e-18,436.39,1.512,2.2057,5.7554,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T20:00:00Z,0,2015,271,20,23.904,1.7347e-18,440.53,1.8651,2.3342,5.7741,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T21:00:00Z,0,2015,271,21,24.257,1.7347e-18,526.74,1.9182,2.3395,5.5524,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T22:00:00Z,0,2015,271,22,24.679,1.7347e-18,621.62,1.9437,2.5699,3.6469,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-28T23:00:00Z,0,2015,271,23,26.82,1.7347e-18,667.18,1.7799,2.9706,3.3469,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T00:00:00Z,0,2015,271,24,25.869,1.7347e-18,495.57,2.1207,2.7307,5.0609,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T01:00:00Z,0,2015,272,1,24.605,1.7347e-18,344.19,2.6013,2.4672,5.5344,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T02:00:00Z,0,2015,272,2,23.267,1.7347e-18,165.75,1.5478,2.2235,5.9581,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T03:00:00Z,0,2015,272,3,22.339,1.7347e-18,28.068,0.46612,2.0997,6.0049,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T04:00:00Z,0,2015,272,4,17.663,1.7347e-18,0,0.554,1.2445,9.4663,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T05:00:00Z,0,2015,272,5,18.001,1.7347e-18,0,0.58742,1.3259,8.9147,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T06:00:00Z,0,2015,272,6,18.67,1.7347e-18,0,0.69834,1.43,8.4437,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T07:00:00Z,0,2015,272,7,17.614,1.7347e-18,0,0.61793,1.3141,8.7232,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T08:00:00Z,0,2015,272,8,16.781,1.7347e-18,0,0.65939,1.2577,8.633,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T09:00:00Z,0,2015,272,9,17.003,1.7347e-18,0,0.72159,1.2868,8.5069,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T10:00:00Z,0,2015,272,10,15.582,1.7347e-18,0,0.71483,1.1208,9.184,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T11:00:00Z,0,2015,272,11,15.658,1.7347e-18,0,0.91415,1.148,8.9327,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T12:00:00Z,0,2015,272,12,14.278,1.7347e-18,0,0.73381,1.0431,9.0701,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T13:00:00Z,0,2015,272,13,14.224,1.7347e-18,0,1.7347,1.0496,8.9446,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T14:00:00Z,0,2015,272,14,14.095,1.7347e-18,0,1.1282,1.0433,8.9169,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T15:00:00Z,0,2015,272,15,14.037,1.7347e-18,0.467,0.3471,1.0467,8.8253,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T16:00:00Z,0,2015,272,16,15.509,1.7347e-18,74.43,0.83337,1.3217,6.797,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T17:00:00Z,0,2015,272,17,20.859,1.7347e-18,255.29,0.48134,1.9254,5.991,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T18:00:00Z,0,2015,272,18,22.379,1.7347e-18,456.21,1.6655,2.1227,5.8686,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T19:00:00Z,0,2015,272,19,22.852,1.7347e-18,616.02,1.9989,2.1012,5.3338,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T20:00:00Z,0,2015,272,20,23.62,1.7347e-18,705.86,1.8966,2.168,5.4998,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T21:00:00Z,0,2015,272,21,23.758,1.7347e-18,766.97,1.9775,2.1868,4.9522,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T22:00:00Z,0,2015,272,22,24.548,1.7347e-18,736.59,2.1057,2.5162,3.8181,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-29T23:00:00Z,0,2015,272,23,24.593,1.7347e-18,642.45,1.9952,2.4172,4.3403,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T00:00:00Z,0,2015,272,24,24.086,1.7347e-18,514.47,2.1056,2.3213,4.4769,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T01:00:00Z,0,2015,273,1,23.18,1.7347e-18,365.21,1.8263,2.1591,6.3403,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T02:00:00Z,0,2015,273,2,22.305,1.7347e-18,152.23,1.5524,2.0299,6.5016,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T03:00:00Z,0,2015,273,3,20.101,1.7347e-18,16.973,0.83489,1.7174,7.0579,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T04:00:00Z,0,2015,273,4,16.821,1.7347e-18,0,0.65754,1.2078,9.1977,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T05:00:00Z,0,2015,273,5,16.193,1.7347e-18,0,0.48844,1.0973,9.9189,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T06:00:00Z,0,2015,273,6,16.373,1.7347e-18,0,1.0011,1.1457,9.5208,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T07:00:00Z,0,2015,273,7,17.065,1.7347e-18,0,0.77436,1.2309,9.1452,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T08:00:00Z,0,2015,273,8,16.902,1.7347e-18,0,0.66867,1.2318,9.0064,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T09:00:00Z,0,2015,273,9,16.275,1.7347e-18,0,0.88294,1.1783,9.0863,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T10:00:00Z,0,2015,273,10,15.803,1.7347e-18,0,1.0191,1.2036,8.4159,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T11:00:00Z,0,2015,273,11,14.436,1.7347e-18,0,1.4494,0.95692,10.268,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T12:00:00Z,0,2015,273,12,13.723,1.7347e-18,0,1.0312,0.88336,10.686,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T13:00:00Z,0,2015,273,13,13.615,1.7347e-18,0,0.92651,0.88388,10.602,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T14:00:00Z,0,2015,273,14,14.381,1.7347e-18,0,0.57184,0.97795,9.9651,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T15:00:00Z,0,2015,273,15,14.512,1.7347e-18,0.30597,0.77153,1.0303,9.4169,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T16:00:00Z,0,2015,273,16,16.189,1.7347e-18,55.782,1.0937,1.3302,7.3326,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T17:00:00Z,0,2015,273,17,18.986,1.7347e-18,179.07,0.38068,1.6526,6.629,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T18:00:00Z,0,2015,273,18,20.524,1.7347e-18,366.64,0.98039,1.8324,6.4565,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T19:00:00Z,0,2015,273,19,21.207,1.7347e-18,437.42,1.7737,1.8676,6.7862,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T20:00:00Z,0,2015,273,20,22.1,1.7347e-18,568.45,2.0959,1.9616,6.2718,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T21:00:00Z,0,2015,273,21,22.448,1.7347e-18,566.6,1.759,1.9882,5.7339,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T22:00:00Z,0,2015,273,22,23.225,1.7347e-18,570.38,1.9847,2.2094,4.4769,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-30T23:00:00Z,0,2015,273,23,23.17,1.7347e-18,543.23,1.5645,2.1433,4.7951,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T00:00:00Z,0,2015,273,24,22.884,1.7347e-18,521.33,1.4871,2.108,4.797,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T01:00:00Z,0,2015,274,1,21.446,0,354.52,1.7505,1.8885,6.8316,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T02:00:00Z,0,2015,274,2,20.417,0,160.82,0.68514,1.6997,7.4866,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T03:00:00Z,0,2015,274,3,19.767,0,21.761,0.97005,1.6013,7.7863,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T04:00:00Z,0,2015,274,4,16.715,0,0,0.96286,1.0973,10.299,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T05:00:00Z,0,2015,274,5,17.032,0,0,0.62118,1.142,10.053,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T06:00:00Z,0,2015,274,6,16.489,0,0,0.60517,1.0668,10.469,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T07:00:00Z,0,2015,274,7,15.868,0,0,1.0242,1.006,10.709,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T08:00:00Z,0,2015,274,8,15.645,0,0,0.92087,0.98702,10.771,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T09:00:00Z,0,2015,274,9,15.1,0,0,0.64169,0.9617,10.687,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T10:00:00Z,0,2015,274,10,14.176,0,0,0.89218,0.9425,10.257,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T11:00:00Z,0,2015,274,11,14.062,0,0,1.6761,0.87613,11.017,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T12:00:00Z,0,2015,274,12,13.869,0,0,1.315,0.90631,10.494,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T13:00:00Z,0,2015,274,13,13.772,0,0,0.72521,0.92998,10.116,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T14:00:00Z,0,2015,274,14,13.321,0,0,1.1971,0.86903,10.586,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T15:00:00Z,0,2015,274,15,13.565,0,0.17972,1.0898,0.90334,10.31,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T16:00:00Z,0,2015,274,16,15.327,0,47.924,1.19,1.1596,8.5245,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T17:00:00Z,0,2015,274,17,16.839,0,236.85,1.4086,1.354,7.6551,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T18:00:00Z,0,2015,274,18,18.547,0,433.58,1.2406,1.4937,7.7348,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T19:00:00Z,0,2015,274,19,18.571,0,555.19,1.7537,1.3949,7.2124,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T20:00:00Z,0,2015,274,20,18.285,0,525.76,1.7698,1.2652,8.9388,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T21:00:00Z,0,2015,274,21,16.144,0,657.97,2.1825,0.86018,10.401,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T22:00:00Z,0,2015,274,22,19.029,0,569.38,2.3423,1.3227,7.2933,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-01T23:00:00Z,0,2015,274,23,17.961,0,404,1.9843,1.1389,10.737,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T00:00:00Z,0,2015,274,24,17.911,4.5067e-5,451.86,1.6462,1.0813,11.277,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T01:00:00Z,0,2015,275,1,17.562,3.5111e-5,342.81,1.8946,1.0576,11.291,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T02:00:00Z,0,2015,275,2,16.426,6.2885e-6,161.83,1.6306,0.94727,11.731,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T03:00:00Z,0,2015,275,3,15.27,0,20.877,1.3074,0.82028,12.643,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T04:00:00Z,0,2015,275,4,12.892,0,0,1.3069,0.41072,17.594,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T05:00:00Z,0,2015,275,5,11.926,0,0,0.49549,0.33357,19.185,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T06:00:00Z,0,2015,275,6,11.551,0,0,0.8885,0.30215,19.979,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T07:00:00Z,0,2015,275,7,11.486,5.2404e-7,0,0.88666,0.31035,19.661,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T08:00:00Z,0,2015,275,8,11.566,0,0,0.88421,0.35594,18.267,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T09:00:00Z,0,2015,275,9,11.72,0,0,1.0426,0.40245,17.057,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T10:00:00Z,0,2015,275,10,10.114,0,0,1.108,0.33201,18.065,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T11:00:00Z,0,2015,275,11,8.9087,0,0,1.4911,0.29486,18.539,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T12:00:00Z,0,2015,275,12,7.9973,0,0,1.5093,0.28604,18.256,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T13:00:00Z,0,2015,275,13,8.0312,0,0,1.5922,0.30576,17.562,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T14:00:00Z,0,2015,275,14,8.057,0,0,1.2681,0.32674,16.868,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T15:00:00Z,0,2015,275,15,7.6929,0,0.17972,1.2823,0.34843,15.952,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T16:00:00Z,0,2015,275,16,11.11,0,85.649,0.83452,0.74991,10.684,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T17:00:00Z,0,2015,275,17,15.942,0,287.33,0.75221,1.3637,6.729,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T18:00:00Z,0,2015,275,18,16.918,0,485.89,1.5393,1.3284,7.9956,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T19:00:00Z,0,2015,275,19,17.637,0,649.97,2.0706,1.2388,7.8873,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T20:00:00Z,0,2015,275,20,18.083,0,757.66,2.3508,1.1865,7.7687,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T21:00:00Z,0,2015,275,21,18.95,0,807.4,2.8064,1.1864,8.2034,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T22:00:00Z,0,2015,275,22,20.517,0,791.12,3.0372,1.5249,6.7723,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-02T23:00:00Z,0,2015,275,23,20.243,0,695.96,2.5447,1.2986,8.0765,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T00:00:00Z,0,2015,275,24,19.856,0,547.98,3.0695,1.1492,8.8732,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T01:00:00Z,0,2015,276,1,19.062,0,377.7,2.2256,1.0811,12.326,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T02:00:00Z,0,2015,276,2,18.286,0,175.94,1.8615,1.0102,12.437,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T03:00:00Z,0,2015,276,3,16.029,0,19.664,1.0279,0.73147,13.718,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T04:00:00Z,0,2015,276,4,17.133,0,0,0.77652,0.85078,13.053,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T05:00:00Z,0,2015,276,5,14.699,0,0,0.52981,0.59915,14.811,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T06:00:00Z,0,2015,276,6,10.903,0,0,0.33278,0.41937,16.098,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T07:00:00Z,0,2015,276,7,11.306,0,0,0.61444,0.43971,15.863,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T08:00:00Z,0,2015,276,8,12.13,0,0,0.87322,0.52684,14.574,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T09:00:00Z,0,2015,276,9,12.596,0,0,1.1484,0.54919,14.45,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T10:00:00Z,0,2015,276,10,11.802,0,0,1.1487,0.44482,16.055,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T11:00:00Z,0,2015,276,11,10.328,0,0,2.0859,0.46006,14.817,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T12:00:00Z,0,2015,276,12,9.4011,0,0,1.8146,0.45257,14.438,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T13:00:00Z,0,2015,276,13,9.1822,0,0,1.7237,0.47651,13.876,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T14:00:00Z,0,2015,276,14,8.8559,0,0,1.1984,0.49007,13.502,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T15:00:00Z,0,2015,276,15,9.0877,0,0.10483,1.2171,0.51312,13.279,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T16:00:00Z,0,2015,276,16,10.624,0,81.74,1.4393,0.75515,10.236,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T17:00:00Z,0,2015,276,17,18.043,0,280.42,0.53861,1.5026,7.2042,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T18:00:00Z,0,2015,276,18,19.225,0,479.3,1.6529,1.5277,7.9922,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T19:00:00Z,0,2015,276,19,19.749,0,643.46,2.2024,1.481,7.3217,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T20:00:00Z,0,2015,276,20,20.426,0,756.77,2.6764,1.4738,7.0471,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T21:00:00Z,0,2015,276,21,20.858,0,804.94,2.8136,1.4887,7.1869,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T22:00:00Z,0,2015,276,22,21.861,0,787.36,2.5841,1.791,5.9395,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-03T23:00:00Z,0,2015,276,23,21.823,0,705.46,2.5872,1.7675,6.0537,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T00:00:00Z,0,2015,276,24,21.619,0,566.9,2.7112,1.7409,6.0883,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T01:00:00Z,0,2015,277,1,20.598,0,383.26,2.0327,1.6257,8.2635,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T02:00:00Z,0,2015,277,2,19.664,0,177.54,1.3845,1.5579,8.0858,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T03:00:00Z,0,2015,277,3,16.71,0,18.541,1.2251,1.1456,9.7776,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T04:00:00Z,0,2015,277,4,15.176,0,0,1.3852,0.87647,11.75,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T05:00:00Z,0,2015,277,5,13.849,0,0,1.5528,0.79051,12.469,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T06:00:00Z,0,2015,277,6,12.629,0,0,2.0114,0.76143,11.575,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T07:00:00Z,0,2015,277,7,12.664,0,0,2.1654,0.81426,10.863,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T08:00:00Z,0,2015,277,8,12.656,0,0,1.8422,0.86272,10.181,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T09:00:00Z,0,2015,277,9,12.017,0,0,1.7028,0.79646,10.65,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T10:00:00Z,0,2015,277,10,10.733,0,0,1.5437,0.55619,13.411,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T11:00:00Z,0,2015,277,11,8.844,0,0,1.2789,0.46789,13.854,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T12:00:00Z,0,2015,277,12,9.3623,0,0,1.469,0.49427,13.672,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T13:00:00Z,0,2015,277,13,9.1385,0,0,0.6302,0.45904,14.168,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T14:00:00Z,0,2015,277,14,9.2201,8.2274e-5,0,0.86716,0.43471,14.706,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T15:00:00Z,0,2015,277,15,8.3436,7.3732e-4,0.029953,0.69004,0.30703,35,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T16:00:00Z,0,2015,277,16,10.898,1.1529e-4,49.242,0.93547,0.49457,35,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T17:00:00Z,0,2015,277,17,12.644,0,219.4,0.35471,0.34982,19.137,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T18:00:00Z,0,2015,277,18,13.938,5.5548e-5,378.73,1.2635,0.69479,13.182,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T19:00:00Z,0,2015,277,19,14.805,5.0832e-5,503.2,1.8347,0.82807,11.13,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-10-04T20:00:00Z,0,2015,277,20,14.506,3.38e-4,578.74,1.7541,0.72737,35,8787,"Rough Fire, California",data/wx64121.csv,1
